timestamp,email,device_name,duration_minutes
2025-07-01T08:49:00,rinat988@hotmail.com,Pixel,92
2025-07-02T12:11:00,rinat988@hotmail.com,iPhone,47
2025-07-02T20:22:00,david693@gmail.com,iPhone,353
2025-07-03T13:07:00,danny450@gmail.com,iPad,160
2025-07-03T14:04:00,x@x.com,iPhone,100
2025-07-04T09:57:00,arnon729@hotmail.com,iPhone,324
2025-07-04T18:47:00,dor781@gmail.com,תמר-iPhone,136
2025-07-04T19:24:00,tomer502@hotmail.com,MacBook-Pro,256
2025-07-05T08:56:00,tomer375@gmail.com,iPad,39
2025-07-05T22:45:00,david892@hotmail.com,אסתר-iPhone,172
2025-07-06T09:25:00,shira825@yahoo.com,MacBook-Pro,135
2025-07-06T10:57:00,x@x.com,Unknown,88
2025-07-06T11:33:00,nir148@icloud.com,iPad,69
2025-07-06T15:22:00,ori890@gmail.com,Surface,141
2025-07-06T16:25:00,danny351@gmail.com,Surface,332
2025-07-06T17:19:00,dor781@gmail.com,Galaxy,64
2025-07-06T18:05:00,guy993@gmail.com,Galaxy,106
2025-07-07T18:51:00,david693@gmail.com,iPhone,335
2025-07-08T07:59:00,test@test.com,iPhone,16
2025-07-08T11:54:00,tomer972@gmail.com,שחר-iPhone,209
2025-07-08T12:27:00,tal416@gmail.com,Surface,62
2025-07-08T12:36:00,nir981@icloud.com,Galaxy,22
2025-07-08T18:12:00,fake@email.com,PC,19
2025-07-08T21:39:00,nir242@gmail.com,Lenovo,278
2025-07-08T22:20:00,roni696@gmail.com,Pixel,210
2025-07-09T10:38:00,hila482@hotmail.com,Surface,71
2025-07-09T11:57:00,rinat449@hotmail.com,iPhone,312
2025-07-09T21:05:00,yael414@gmail.com,iPhone,255
2025-07-10T08:44:00,amit940@gmail.com,Galaxy,354
2025-07-11T07:59:00,a@a.com,iPhone,32
2025-07-11T14:32:00,dor10@icloud.com,Pixel,152
2025-07-12T09:49:00,danny670@gmail.com,Lenovo,347
2025-07-12T12:36:00,danny351@gmail.com,Surface,52
2025-07-12T15:59:00,david339@gmail.com,Lenovo,257
2025-07-12T18:24:00,shai894@gmail.com,MacBook-Pro,19
2025-07-12T22:04:00,maya492@gmail.com,עינת-iPhone,84
2025-07-13T10:17:00,no.email@nope.com,PC,139
2025-07-13T14:01:00,rotem101@gmail.com,iPhone,300
2025-07-13T15:03:00,nir429@gmail.com,יסמין-iPhone,142
2025-07-13T17:56:00,yael664@gmail.com,Galaxy,80
2025-07-13T22:53:00,shai993@gmail.com,MacBook-Pro,85
2025-07-14T08:59:00,tomer704@icloud.com,שגיא-iPhone,235
2025-07-14T10:21:00,arnon162@gmail.com,iPad,171
2025-07-14T21:19:00,maya492@gmail.com,Lenovo,160
2025-07-15T12:25:00,noa469@gmail.com,Lenovo,57
2025-07-15T15:40:00,danny670@gmail.com,Lenovo,203
2025-07-16T19:25:00,amit85@yahoo.com,Pixel,120
2025-07-17T13:31:00,asdf@asdf.com,iPhone,58
2025-07-17T18:20:00,amit840@gmail.com,Lenovo,232
2025-07-17T21:55:00,1@1.com,android-xxxx,107
2025-07-18T07:58:00,yossi688@yahoo.com,Surface,145
2025-07-18T19:18:00,danny972@yahoo.com,MacBook-Pro,76
2025-07-18T19:44:00,a@a.com,PC,114
2025-07-18T21:42:00,noa420@hotmail.com,Galaxy,193
2025-07-19T10:20:00,omer274@gmail.com,MacBook-Pro,226
2025-07-20T08:21:00,amit447@icloud.com,iPhone,67
2025-07-20T12:52:00,ori918@hotmail.com,Galaxy,254
2025-07-20T16:52:00,noa53@hotmail.com,MacBook-Pro,26
2025-07-20T19:04:00,shai937@walla.co.il,Pixel,159
2025-07-21T11:25:00,test@test.com,PC,137
2025-07-21T13:04:00,noa998@gmail.com,MacBook-Pro,51
2025-07-22T07:34:00,nir148@icloud.com,Lenovo,176
2025-07-22T10:55:00,dor10@icloud.com,Pixel,306
2025-07-22T13:19:00,maya460@yahoo.com,Surface,208
2025-07-22T18:24:00,maya492@gmail.com,Lenovo,172
2025-07-23T08:00:00,maya141@yahoo.com,Pixel,73
2025-07-23T09:33:00,noa981@walla.co.il,iPad,231
2025-07-23T14:14:00,shai926@walla.co.il,iPad,257
2025-07-24T09:01:00,danny972@yahoo.com,iPad,98
2025-07-24T12:52:00,omer302@icloud.com,iPhone,200
2025-07-25T17:00:00,ori510@hotmail.com,Surface,123
2025-07-25T20:38:00,rotem101@gmail.com,Pixel,91
2025-07-26T17:33:00,yossi599@gmail.com,MacBook-Pro,238
2025-07-27T22:11:00,x@x.com,iPhone,161
2025-07-28T15:07:00,tomer375@gmail.com,Lenovo,268
2025-07-29T16:20:00,yael512@gmail.com,iPhone,335
2025-07-29T21:54:00,hila719@hotmail.com,שגיא-iPhone,30
2025-07-30T17:55:00,noa687@hotmail.com,Galaxy,339
2025-07-30T18:22:00,michal841@gmail.com,Surface,282
2025-07-31T08:51:00,test@test.com,android-xxxx,19
2025-07-31T21:42:00,asdf@asdf.com,android-xxxx,152
2025-08-01T07:15:00,alon607@hotmail.com,Lenovo,189
2025-08-01T18:40:00,alon607@hotmail.com,iPad,92
2025-08-01T22:47:00,arnon888@icloud.com,Pixel,33
2025-08-02T13:19:00,nope@nope.com,Unknown,81
2025-08-04T12:38:00,nir702@gmail.com,Surface,125
2025-08-04T20:29:00,test@test.com,Unknown,112
2025-08-04T22:46:00,michal558@yahoo.com,Lenovo,110
2025-08-05T10:46:00,yossi504@gmail.com,iPhone,205
2025-08-05T12:17:00,guy205@walla.co.il,Galaxy,282
2025-08-05T21:02:00,guy45@yahoo.com,iPhone,252
2025-08-06T11:01:00,nope@nope.com,PC,35
2025-08-06T13:17:00,ori918@hotmail.com,Galaxy,68
2025-08-06T19:48:00,michal568@gmail.com,Pixel,181
2025-08-07T08:19:00,ori890@gmail.com,Galaxy,152
2025-08-07T14:29:00,noa998@gmail.com,Surface,66
2025-08-07T16:36:00,tal416@gmail.com,iPhone,297
2025-08-07T21:29:00,roni696@gmail.com,Surface,224
2025-08-08T10:21:00,michal558@yahoo.com,iPhone,247
2025-08-08T18:11:00,michal841@gmail.com,MacBook-Pro,292
2025-08-09T13:09:00,user@example.com,PC,135
2025-08-09T16:57:00,noa704@hotmail.com,Pixel,328
2025-08-09T18:42:00,test@test.com,Unknown,69
2025-08-09T22:12:00,omer669@icloud.com,Galaxy,285
2025-08-10T07:37:00,yael664@gmail.com,הדס-iPhone,143
2025-08-10T13:25:00,noa420@hotmail.com,אריאל-iPhone,48
2025-08-11T19:01:00,nir649@icloud.com,iPad,54
2025-08-12T13:31:00,noa981@yahoo.com,Galaxy,289
2025-08-12T19:18:00,michal841@gmail.com,Surface,339
2025-08-12T20:41:00,noa687@hotmail.com,iPhone,118
2025-08-13T18:51:00,nir429@gmail.com,Lenovo,272
2025-08-13T20:40:00,user@example.com,Unknown,150
2025-08-14T12:16:00,nope@nope.com,iPhone,131
2025-08-14T13:40:00,dor964@outlook.com,תמר-iPhone,37
2025-08-14T20:16:00,tomer882@gmail.com,iPhone,266
2025-08-14T20:32:00,tomer502@hotmail.com,Surface,94
2025-08-15T11:49:00,hila719@hotmail.com,iPhone,279
2025-08-16T07:18:00,guy205@walla.co.il,Galaxy,94
2025-08-16T18:14:00,maya460@yahoo.com,iPhone,253
2025-08-17T10:05:00,yael664@gmail.com,iPhone,32
2025-08-17T20:38:00,nope@nope.com,iPhone,164
2025-08-18T10:58:00,amit85@yahoo.com,Surface,49
2025-08-18T13:17:00,tomer502@hotmail.com,Lenovo,55
2025-08-19T10:02:00,nir702@gmail.com,iPad,111
2025-08-19T14:12:00,amit447@icloud.com,Pixel,306
2025-08-19T21:09:00,roni119@outlook.com,דניאלה-iPhone,60
2025-08-21T07:27:00,maya368@hotmail.com,iPhone,180
2025-08-21T10:09:00,lior305@outlook.com,Surface,225
2025-08-21T18:11:00,x@x.com,android-xxxx,81
2025-08-21T18:18:00,asdf@asdf.com,Unknown,132
2025-08-22T14:23:00,arnon162@gmail.com,אופק-iPhone,353
2025-08-22T22:02:00,hila482@hotmail.com,MacBook-Pro,301
2025-08-23T10:06:00,rinat988@hotmail.com,Galaxy,302
2025-08-23T12:36:00,shai937@walla.co.il,MacBook-Pro,241
2025-08-23T14:04:00,ori510@hotmail.com,Pixel,347
2025-08-23T15:00:00,a@a.com,iPhone,133
2025-08-23T19:58:00,danny336@hotmail.com,MacBook-Pro,306
2025-08-24T08:05:00,test@test.com,iPhone,171
2025-08-24T10:08:00,fake@email.com,android-xxxx,154
2025-08-24T11:53:00,amit940@gmail.com,Surface,139
2025-08-24T12:52:00,noa998@gmail.com,MacBook-Pro,111
2025-08-24T17:19:00,maya117@yahoo.com,עמרי-iPhone,69
2025-08-24T20:36:00,hila28@walla.co.il,Surface,151
2025-08-24T22:29:00,yael886@gmail.com,Pixel,319
2025-08-25T08:47:00,michal448@outlook.com,Galaxy,162
2025-08-25T09:05:00,maya141@yahoo.com,iPad,239
2025-08-25T11:15:00,hila907@yahoo.com,MacBook-Pro,168
2025-08-25T18:59:00,tal368@yahoo.com,iPad,242
2025-08-27T08:22:00,free.wifi@gmail.com,android-xxxx,109
2025-08-27T21:41:00,noa420@hotmail.com,Lenovo,70
2025-08-28T11:05:00,rinat449@hotmail.com,תהילה-iPhone,286
2025-08-29T13:09:00,maya492@gmail.com,iPad,17
2025-08-30T18:38:00,rinat449@hotmail.com,iPhone,17
2025-08-31T13:03:00,tomer704@icloud.com,iPad,26
2025-08-31T15:37:00,yael513@yahoo.com,Surface,341
2025-09-01T07:57:00,shai894@gmail.com,iPhone,359
2025-09-01T12:38:00,omer568@gmail.com,Pixel,315
2025-09-01T13:28:00,lior305@outlook.com,Galaxy,204
2025-09-01T15:36:00,danny972@yahoo.com,Surface,61
2025-09-01T17:48:00,x@x.com,android-xxxx,31
2025-09-02T09:07:00,amit840@gmail.com,Surface,157
2025-09-02T12:01:00,rinat363@walla.co.il,MacBook-Pro,202
2025-09-02T17:41:00,ori918@hotmail.com,Surface,209
2025-09-02T22:17:00,fake@email.com,PC,62
2025-09-03T11:17:00,test@test.com,Unknown,14
2025-09-04T09:21:00,roni752@yahoo.com,iPhone,326
2025-09-04T11:41:00,noa853@outlook.com,iPad,238
2025-09-04T13:05:00,fake@email.com,iPhone,124
2025-09-04T14:15:00,shira958@gmail.com,iPad,102
2025-09-04T16:36:00,shai993@gmail.com,Lenovo,187
2025-09-04T17:51:00,omer302@icloud.com,Surface,120
2025-09-04T17:55:00,test@test.com,Unknown,154
2025-09-04T20:38:00,amit840@gmail.com,מאי-iPhone,85
2025-09-05T08:03:00,rinat181@walla.co.il,תומר-iPhone,62
2025-09-05T11:11:00,rotem42@gmail.com,iPad,95
2025-09-05T20:33:00,amit85@yahoo.com,iPhone,100
2025-09-06T10:00:00,shai489@walla.co.il,iPhone,151
2025-09-07T08:22:00,maya117@yahoo.com,iPhone,330
2025-09-07T12:32:00,nir279@gmail.com,Galaxy,245
2025-09-07T19:31:00,arnon888@icloud.com,Lenovo,133
2025-09-08T10:33:00,noa449@hotmail.com,שירלי-iPhone,307
2025-09-08T14:01:00,danny670@gmail.com,Lenovo,155
2025-09-08T16:44:00,danny670@gmail.com,MacBook-Pro,349
2025-09-09T07:26:00,asdf@asdf.com,PC,165
2025-09-09T11:35:00,noa704@hotmail.com,Lenovo,42
2025-09-09T12:07:00,arnon729@hotmail.com,iPad,67
2025-09-10T07:27:00,rinat953@walla.co.il,MacBook-Pro,260
2025-09-10T13:00:00,dor10@icloud.com,iPad,341
2025-09-11T08:13:00,test@test.com,android-xxxx,124
2025-09-11T09:10:00,amit85@yahoo.com,Lenovo,275
2025-09-11T11:14:00,a@a.com,iPhone,165
2025-09-11T14:58:00,omer302@icloud.com,iPhone,342
2025-09-11T16:45:00,noa53@hotmail.com,Surface,45
2025-09-11T18:58:00,x@x.com,PC,30
2025-09-11T19:39:00,david693@gmail.com,אורי-iPhone,160
2025-09-11T20:32:00,user@example.com,android-xxxx,69
2025-09-12T10:25:00,rinat953@walla.co.il,iPhone,330
2025-09-12T10:40:00,amit767@gmail.com,Lenovo,272
2025-09-12T14:41:00,fake@email.com,PC,127
2025-09-12T22:34:00,amit840@gmail.com,iPad,211
2025-09-13T08:17:00,nope@nope.com,PC,81
2025-09-13T10:09:00,alon607@hotmail.com,סיגל-iPhone,186
2025-09-13T10:56:00,david78@gmail.com,אבי-iPhone,28
2025-09-13T17:07:00,nir702@gmail.com,Surface,149
2025-09-13T18:59:00,amit872@yahoo.com,Pixel,54
2025-09-13T20:28:00,hila482@hotmail.com,Lenovo,228
2025-09-14T09:50:00,roni696@gmail.com,Pixel,131
2025-09-14T13:20:00,dor406@gmail.com,Surface,197
2025-09-14T13:50:00,guy45@yahoo.com,MacBook-Pro,206
2025-09-14T22:10:00,dor10@icloud.com,iPad,352
2025-09-15T10:17:00,nir148@icloud.com,Lenovo,338
2025-09-15T12:48:00,a@a.com,Unknown,30
2025-09-15T13:22:00,no.email@nope.com,PC,136
2025-09-16T17:26:00,danny336@hotmail.com,Lenovo,99
2025-09-16T21:25:00,test@test.com,Unknown,81
2025-09-17T09:27:00,tomer502@hotmail.com,Lenovo,174
2025-09-17T10:10:00,guy678@yahoo.com,Galaxy,120
2025-09-17T21:16:00,danny351@gmail.com,iPhone,332
2025-09-18T18:31:00,yael513@yahoo.com,Lenovo,106
2025-09-18T19:07:00,omer274@gmail.com,Pixel,46
2025-09-18T22:13:00,yael513@yahoo.com,Galaxy,255
2025-09-19T13:30:00,free.wifi@gmail.com,iPhone,79
2025-09-20T13:31:00,danny972@yahoo.com,Lenovo,213
2025-09-20T18:08:00,1@1.com,iPhone,18
2025-09-21T08:59:00,maya117@yahoo.com,Lenovo,331
2025-09-21T11:26:00,omer669@icloud.com,Galaxy,264
2025-09-21T21:42:00,hila907@yahoo.com,MacBook-Pro,24
2025-09-22T17:28:00,rinat652@gmail.com,MacBook-Pro,188
2025-09-22T17:37:00,michal558@yahoo.com,iPad,70
2025-09-23T10:48:00,yael217@icloud.com,iPad,352
2025-09-24T07:28:00,nir702@gmail.com,MacBook-Pro,339
2025-09-24T16:13:00,nir547@gmail.com,Galaxy,276
2025-09-25T13:48:00,roni119@outlook.com,Lenovo,272
2025-09-25T15:59:00,asdf@asdf.com,android-xxxx,160
2025-09-25T18:38:00,tomer525@outlook.com,iPad,65
2025-09-26T13:42:00,rinat996@walla.co.il,Pixel,109
2025-09-26T16:44:00,ori890@gmail.com,iPad,128
2025-09-27T17:58:00,michal448@outlook.com,Lenovo,250
2025-09-27T20:49:00,nir981@icloud.com,Lenovo,359
2025-09-28T08:21:00,test@test.com,Unknown,125
2025-09-30T19:37:00,noa981@walla.co.il,Pixel,225
2025-10-01T07:00:00,hila325@icloud.com,Surface,74
2025-10-01T11:02:00,dor781@gmail.com,MacBook-Pro,113
2025-10-01T14:18:00,guy323@gmail.com,iPhone,342
2025-10-01T17:25:00,shai125@gmail.com,iPhone,266
2025-10-01T18:44:00,tomer882@gmail.com,Galaxy,177
2025-10-01T19:10:00,shai205@gmail.com,Galaxy,358
2025-10-01T19:43:00,test@test.com,PC,18
2025-10-02T13:54:00,tomer972@gmail.com,Surface,231
2025-10-03T09:50:00,shai894@gmail.com,Galaxy,290
2025-10-04T10:18:00,maya117@yahoo.com,Pixel,262
2025-10-04T12:50:00,guy45@yahoo.com,iPad,290
2025-10-05T16:21:00,1@1.com,PC,14
2025-10-07T20:30:00,tomer882@gmail.com,iPad,157
2025-10-09T09:08:00,maya460@yahoo.com,Galaxy,166
2025-10-09T11:07:00,free.wifi@gmail.com,Unknown,162
2025-10-09T15:57:00,amit85@yahoo.com,עידו-iPhone,202
2025-10-10T10:10:00,guy323@gmail.com,iPad,38
2025-10-10T13:40:00,rinat181@walla.co.il,iPhone,138
2025-10-10T16:33:00,nir547@gmail.com,עמית-iPhone,340
2025-10-11T10:23:00,danny336@hotmail.com,Galaxy,68
2025-10-11T12:02:00,ori928@gmail.com,Lenovo,28
2025-10-11T13:07:00,fake@email.com,android-xxxx,14
2025-10-11T14:11:00,dor964@outlook.com,iPad,26
2025-10-11T15:58:00,guy205@walla.co.il,Pixel,131
2025-10-11T19:46:00,nope@nope.com,PC,113
2025-10-12T21:51:00,yael217@icloud.com,נועה-iPhone,77
2025-10-13T12:19:00,free.wifi@gmail.com,iPhone,21
2025-10-13T14:42:00,x@x.com,Unknown,24
2025-10-13T22:08:00,amit940@gmail.com,Galaxy,45
2025-10-14T09:12:00,roni119@outlook.com,iPhone,306
2025-10-15T09:24:00,nope@nope.com,android-xxxx,139
2025-10-15T14:31:00,rinat988@hotmail.com,Pixel,189
2025-10-16T12:26:00,nir649@icloud.com,MacBook-Pro,176
2025-10-16T17:29:00,a@a.com,iPhone,173
2025-10-16T19:00:00,1@1.com,iPhone,13
2025-10-17T12:04:00,dor10@icloud.com,MacBook-Pro,48
2025-10-17T12:12:00,hila943@icloud.com,Surface,145
2025-10-18T13:11:00,nir279@gmail.com,iPad,45
2025-10-18T20:28:00,guy45@yahoo.com,Galaxy,340
2025-10-18T21:34:00,a@a.com,PC,116
2025-10-18T22:27:00,shira748@icloud.com,iPad,192
2025-10-19T19:13:00,maya117@yahoo.com,Pixel,344
2025-10-19T22:46:00,noa998@gmail.com,MacBook-Pro,346
2025-10-20T07:47:00,tomer375@gmail.com,iPad,231
2025-10-20T08:08:00,michal80@gmail.com,Lenovo,59
2025-10-20T12:26:00,david78@gmail.com,Galaxy,141
2025-10-20T12:59:00,maya460@yahoo.com,ניר-iPhone,145
2025-10-20T16:35:00,roni119@outlook.com,Galaxy,344
2025-10-20T19:20:00,noa981@yahoo.com,Galaxy,265
2025-10-21T15:10:00,user@example.com,PC,65
2025-10-21T19:51:00,noa981@yahoo.com,iPad,334
2025-10-22T08:05:00,rinat953@walla.co.il,Pixel,298
2025-10-23T07:19:00,tomer972@gmail.com,iPhone,317
2025-10-23T20:08:00,yossi599@gmail.com,Surface,103
2025-10-24T10:07:00,free.wifi@gmail.com,Unknown,32
2025-10-24T17:39:00,omer302@icloud.com,Pixel,229
2025-10-24T17:53:00,1@1.com,Unknown,115
2025-10-25T08:42:00,amit767@gmail.com,Pixel,230
2025-10-26T07:31:00,x@x.com,PC,33
2025-10-26T07:40:00,asdf@asdf.com,android-xxxx,13
2025-10-26T11:09:00,yael337@gmail.com,Lenovo,173
2025-10-26T16:10:00,x@x.com,PC,115
2025-10-27T09:49:00,yossi507@outlook.com,iPhone,73
2025-10-27T19:51:00,yossi371@walla.co.il,iPad,231
2025-10-27T21:24:00,roni752@yahoo.com,iPad,272
2025-10-28T07:14:00,roni752@yahoo.com,iPhone,330
2025-10-28T07:36:00,michal568@gmail.com,iPhone,86
2025-10-28T08:18:00,dor406@gmail.com,MacBook-Pro,92
2025-10-28T13:12:00,dor781@gmail.com,Lenovo,65
2025-10-28T17:58:00,rotem42@gmail.com,Lenovo,82
2025-10-28T21:48:00,yossi507@outlook.com,Lenovo,334
2025-10-29T19:55:00,hila482@hotmail.com,Pixel,314
2025-10-29T20:03:00,ori94@walla.co.il,Pixel,160
2025-10-29T20:17:00,nope@nope.com,android-xxxx,15
2025-10-30T17:48:00,nope@nope.com,PC,172
2025-10-31T10:03:00,free.wifi@gmail.com,iPhone,6
2025-11-01T11:35:00,maya492@gmail.com,MacBook-Pro,146
2025-11-02T07:48:00,rinat181@walla.co.il,Pixel,111
2025-11-02T13:04:00,rotem498@icloud.com,MacBook-Pro,180
2025-11-03T15:44:00,amit85@yahoo.com,MacBook-Pro,163
2025-11-04T17:21:00,dor10@icloud.com,MacBook-Pro,307
2025-11-04T17:37:00,user@example.com,android-xxxx,152
2025-11-04T21:48:00,yael664@gmail.com,Galaxy,335
2025-11-05T13:37:00,tomer525@outlook.com,אופק-iPhone,157
2025-11-05T16:55:00,shira825@yahoo.com,Galaxy,223
2025-11-05T17:18:00,yael337@gmail.com,הילה-iPhone,19
2025-11-06T20:21:00,nir242@gmail.com,רועי-iPhone,190
2025-11-06T21:43:00,hila943@icloud.com,MacBook-Pro,145
2025-11-07T09:09:00,rinat652@gmail.com,Lenovo,64
2025-11-07T12:36:00,no.email@nope.com,iPhone,38
2025-11-07T13:45:00,michal80@gmail.com,MacBook-Pro,281
2025-11-07T14:19:00,tomer502@hotmail.com,Pixel,310
2025-11-08T07:07:00,nope@nope.com,iPhone,72
2025-11-08T22:33:00,user@example.com,Unknown,179
2025-11-09T08:22:00,nir242@gmail.com,רועי-iPhone,66
2025-11-09T11:44:00,nir250@hotmail.com,Surface,243
2025-11-09T16:25:00,1@1.com,Unknown,144
2025-11-10T08:25:00,nope@nope.com,PC,131
2025-11-10T09:22:00,michal80@gmail.com,Surface,258
2025-11-10T12:26:00,michal448@outlook.com,iPad,106
2025-11-10T15:07:00,test@test.com,Unknown,118
2025-11-11T17:11:00,nir299@hotmail.com,iPhone,44
2025-11-12T13:54:00,tal47@walla.co.il,Pixel,91
2025-11-12T15:23:00,nope@nope.com,iPhone,172
2025-11-13T09:36:00,user@example.com,Unknown,38
2025-11-13T19:04:00,test@test.com,Unknown,45
2025-11-14T16:41:00,guy45@yahoo.com,MacBook-Pro,15
2025-11-15T20:04:00,noa469@gmail.com,Pixel,148
2025-11-15T21:20:00,yael886@gmail.com,MacBook-Pro,123
2025-11-16T17:23:00,danny351@gmail.com,Galaxy,226
2025-11-16T18:02:00,ori510@hotmail.com,Galaxy,126
2025-11-16T20:24:00,roni119@outlook.com,iPad,217
2025-11-17T08:33:00,hila907@yahoo.com,iPad,201
2025-11-17T10:55:00,nir279@gmail.com,MacBook-Pro,55
2025-11-17T13:05:00,noa853@outlook.com,Pixel,252
2025-11-17T20:04:00,yael664@gmail.com,Galaxy,43
2025-11-18T12:36:00,hila907@yahoo.com,Lenovo,124
2025-11-19T09:18:00,tal416@gmail.com,Lenovo,238
2025-11-20T09:28:00,a@a.com,Unknown,135
2025-11-20T13:37:00,lior16@gmail.com,Pixel,38
2025-11-21T09:04:00,alon146@yahoo.com,iPad,62
2025-11-21T18:55:00,michal80@gmail.com,iPhone,181
2025-11-21T21:51:00,a@a.com,android-xxxx,81
2025-11-22T15:48:00,lior16@gmail.com,Lenovo,154
2025-11-25T09:26:00,maya492@gmail.com,iPhone,78
2025-11-25T10:53:00,fake@email.com,Unknown,12
2025-11-25T12:40:00,danny527@walla.co.il,Lenovo,343
2025-11-25T20:51:00,yossi450@walla.co.il,iPad,129
2025-11-26T08:47:00,danny351@gmail.com,iPad,302
2025-11-26T13:56:00,nir250@hotmail.com,Lenovo,191
2025-11-26T16:20:00,yael229@gmail.com,iPhone,51
2025-11-26T17:24:00,yossi450@walla.co.il,Surface,349
2025-11-27T09:22:00,roni696@gmail.com,Galaxy,165
2025-11-27T09:55:00,roni119@outlook.com,MacBook-Pro,27
2025-11-27T20:19:00,yael217@icloud.com,MacBook-Pro,65
2025-11-27T20:43:00,user@example.com,iPhone,86
2025-11-27T21:02:00,fake@email.com,android-xxxx,124
2025-11-27T21:22:00,michal448@outlook.com,Pixel,215
2025-11-28T14:58:00,rotem101@gmail.com,Galaxy,251
2025-11-29T07:39:00,amit767@gmail.com,Surface,68
2025-11-29T11:07:00,danny351@gmail.com,Lenovo,35
2025-11-29T15:13:00,dor781@gmail.com,Surface,59
2025-11-29T19:49:00,nir250@hotmail.com,iPad,169
2025-11-30T19:59:00,hila943@icloud.com,Surface,141
2025-12-01T14:24:00,amit840@gmail.com,Surface,296
2025-12-01T15:55:00,yael512@gmail.com,iPad,241
2025-12-02T08:14:00,asdf@asdf.com,Unknown,52
2025-12-02T16:14:00,arnon729@hotmail.com,Surface,72
2025-12-02T16:46:00,nir279@gmail.com,Surface,102
2025-12-03T07:15:00,roni31@hotmail.com,Pixel,38
2025-12-03T07:21:00,yael886@gmail.com,iPhone,350
2025-12-03T22:19:00,noa853@outlook.com,דניאלה-iPhone,359
2025-12-04T09:06:00,shira958@gmail.com,Surface,29
2025-12-04T10:46:00,michal80@gmail.com,Surface,165
2025-12-04T12:41:00,shira825@yahoo.com,iPhone,263
2025-12-04T15:19:00,dor10@icloud.com,Surface,359
2025-12-04T18:21:00,michal568@gmail.com,iPad,229
2025-12-04T21:08:00,tomer525@outlook.com,Lenovo,175
2025-12-05T08:38:00,yossi5@walla.co.il,Lenovo,101
2025-12-05T11:57:00,hila719@hotmail.com,iPhone,338
2025-12-05T13:00:00,michal80@gmail.com,אורה-iPhone,23
2025-12-05T16:26:00,hila719@hotmail.com,Surface,298
2025-12-05T21:11:00,yossi507@outlook.com,MacBook-Pro,216
2025-12-05T21:17:00,hila907@yahoo.com,Surface,304
2025-12-06T08:15:00,tomer525@outlook.com,iPhone,111
2025-12-06T09:10:00,yael513@yahoo.com,Surface,345
2025-12-07T08:06:00,yossi807@icloud.com,iPad,282
2025-12-07T08:38:00,nir148@icloud.com,נועה-iPhone,173
2025-12-07T11:59:00,michal122@gmail.com,Lenovo,61
2025-12-08T10:37:00,free.wifi@gmail.com,iPhone,175
2025-12-08T17:10:00,noa981@yahoo.com,Pixel,201
2025-12-08T20:12:00,yael780@outlook.com,Lenovo,67
2025-12-08T22:27:00,fake@email.com,Unknown,50
2025-12-09T07:43:00,dor781@gmail.com,MacBook-Pro,184
2025-12-11T21:10:00,shira958@gmail.com,Lenovo,74
2025-12-12T08:44:00,x@x.com,android-xxxx,148
2025-12-12T14:11:00,yossi5@walla.co.il,Galaxy,202
2025-12-14T07:44:00,maya368@hotmail.com,Pixel,301
2025-12-14T11:24:00,noa338@walla.co.il,Surface,101
2025-12-14T18:34:00,test@test.com,android-xxxx,94
2025-12-14T19:30:00,nir429@gmail.com,MacBook-Pro,147
2025-12-14T20:09:00,amit872@yahoo.com,Pixel,334
2025-12-14T20:45:00,nir429@gmail.com,Lenovo,108
2025-12-14T21:14:00,michal80@gmail.com,Lenovo,219
2025-12-15T10:25:00,yael886@gmail.com,אדם-iPhone,317
2025-12-15T11:28:00,danny351@gmail.com,רוית-iPhone,277
2025-12-15T11:49:00,rinat652@gmail.com,MacBook-Pro,271
2025-12-15T21:09:00,nir148@icloud.com,Pixel,89
2025-12-15T21:54:00,1@1.com,Unknown,115
2025-12-17T10:34:00,yossi688@yahoo.com,iPad,241
2025-12-17T11:22:00,danny972@yahoo.com,Galaxy,203
2025-12-17T11:29:00,a@a.com,iPhone,164
2025-12-17T16:53:00,tal416@gmail.com,iPad,282
2025-12-17T18:29:00,fake@email.com,PC,124
2025-12-17T20:17:00,tomer704@icloud.com,Pixel,340
2025-12-17T21:37:00,fake@email.com,Unknown,146
2025-12-18T11:59:00,tal416@gmail.com,Lenovo,284
2025-12-19T12:44:00,rotem498@icloud.com,Surface,196
2025-12-19T14:10:00,fake@email.com,Unknown,47
2025-12-19T19:17:00,a@a.com,android-xxxx,154
2025-12-20T10:45:00,rinat988@hotmail.com,iPhone,239
2025-12-20T16:28:00,omer230@gmail.com,iPhone,321
2025-12-20T19:51:00,noa853@outlook.com,Pixel,59
2025-12-21T15:31:00,x@x.com,android-xxxx,57
2025-12-21T17:55:00,michal122@gmail.com,iPad,309
2025-12-21T19:52:00,rotem498@icloud.com,iPhone,302
2025-12-22T07:48:00,danny527@walla.co.il,iPhone,343
2025-12-22T10:50:00,danny670@gmail.com,MacBook-Pro,211
2025-12-23T07:56:00,ori9@yahoo.com,Lenovo,272
2025-12-23T08:53:00,omer230@gmail.com,Galaxy,214
2025-12-23T11:24:00,amit940@gmail.com,iPhone,232
2025-12-23T13:44:00,shai937@walla.co.il,Surface,64
2025-12-23T20:23:00,x@x.com,Unknown,54
2025-12-23T22:18:00,shai937@walla.co.il,MacBook-Pro,122
2025-12-23T22:37:00,amit829@gmail.com,iPhone,177
2025-12-24T10:37:00,free.wifi@gmail.com,iPhone,172
